Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (_muJ/K),Addenda HC Err (_muJ/K),Total HC (_muJ/K),Total HC Err (_muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (_muJ/K)
41160968.33,,5905,,148.115,0.065,0.0000091,149.23049,2.8263679,446.93044,0.5032,4295.4908,2.481,7581.1203,3.7,2.8961375,68.254185,2.592902,85.849322,871.62254,0.5079,1,,,,0.00011465109,140.06665,22269.738,2.9949004,0
41160968.33,,5905,,148.115,0.065,0.0000091,149.23049,2.8263679,446.93044,0.5032,4295.4908,2.481,7581.1203,3.7,2.8961375,68.254185,2.592902,85.849322,871.62254,0.5079,1,,,,0.00011465109,140.06665,22269.738,2.9949004,0
41162348.2,,5905,,151.001,0.065,0.0000091,152.15225,2.9309727,454.34853,0.5193,4425.0329,2.497,7765.1968,3.818,1.3701955,68.658304,2.5927412,85.915291,881.10948,0.526,1,,,,0.0001166688,142.72824,23150.308,2.986144,0
41162856.39,,5905,,150.999,0.065,0.0000091,152.12886,2.8378169,453.46822,0.5808,4424.0971,2.497,7757.7894,4.27,0.41562075,68.321448,2.555464,86.036811,881.86784,0.5903,1,,,,0.00011708785,137.31661,23143.189,2.9808166,0
41163363.16,,5905,,151.001,0.065,0.0000091,152.12983,2.8303066,453.36349,0.5803,4424.0921,2.497,7757.0145,4.266,0.4133125,68.282371,2.55592,86.026977,881.97982,0.5889,1,,,,0.00011714523,136.6429,23143.485,2.9801091,0
41164610.3,,5905,,157.186,0.065,0.0000091,158.20558,2.8202311,471.31067,1.444,4692.4624,2.547,8157.3242,10.61,0.050572083,70.823399,2.7055544,85.743924,898.59917,1.467,1,,,,0.00011877503,136.56474,25029.004,2.9791028,0
41165134.78,,5905,,157.184,0.065,0.0000091,158.38009,2.9916083,468.31386,0.4963,4699.97,2.549,8142.8006,3.648,2.8906359,68.968998,2.5282379,86.264238,902.65311,0.5085,1,,,,0.00012155713,141.6468,25084.253,2.9568985,0
41165644.55,,5905,,157.187,0.065,0.0000091,158.36931,2.9453821,468.12388,0.6127,4699.6644,2.549,8141.0984,4.505,0.26398286,68.794006,2.5057268,86.344329,902.78642,0.6279,1,,,,0.00012181496,137.938,25080.838,2.9559003,0
41166969.19,,5905,,163.624,0.065,0.0000091,164.72498,2.9293946,485.26353,1.201,4979.8158,2.654,8547.2528,8.826,0.069404975,70.689973,2.6189789,86.103561,921.04394,1.237,1,,,,0.00012444604,137.58801,27134.32,2.9459013,0
41167492.22,,5905,,163.623,0.065,0.0000091,164.8786,3.095407,483.07012,0.5317,4986.736,2.658,8538.048,3.909,1.0859547,69.38817,2.4885297,86.50378,924.17165,0.5509,1,,,,0.00012649606,141.37995,27184.954,2.9298533,0
41168007.31,,5905,,163.624,0.065,0.0000091,164.87504,3.0633325,482.47004,0.5952,4986.5734,2.658,8533.4739,4.376,0.34379568,69.139095,2.4610429,86.594867,924.77404,0.6173,1,,,,0.00012685093,138.77634,27183.779,2.926277,0
41169486.22,,5905,,170.328,0.065,0.0000091,171.5117,3.0389715,499.77617,0.894,5278.5,2.822,8952.6273,6.573,0.12615861,70.400286,2.516604,86.512955,943.62073,0.9334,1,,,,0.00013063379,138.27819,29416.265,2.9139479,0
41170006.66,,5905,,170.327,0.065,0.0000091,171.64114,3.2001298,498.28668,0.5674,5284.3952,2.826,8947.5725,4.171,0.68709523,69.535724,2.4207347,86.830447,945.89245,0.5946,1,,,,0.00013206828,140.80057,29460.679,2.9030726,0
41170522.75,,5905,,170.328,0.065,0.0000091,171.63489,3.176789,497.96316,0.6346,5284.2067,2.826,8945.0055,4.665,0.2996195,69.385173,2.4130566,86.841741,946.19736,0.6654,1,,,,0.00013231092,139.07145,29458.536,2.9012933,0
41171796.88,,5905,,177.309,0.065,0.0000091,178.48904,3.1638497,518.3581,1.575,5582.7889,2.993,9393.5221,11.58,0.050467147,71.418863,2.5507055,86.494828,962.13799,1.654,1,,,,0.00013503559,138.77035,31858.337,2.9041452,0
41172324.94,,5905,,177.306,0.065,0.0000091,178.67276,3.3424576,515.44066,0.5747,5590.6598,2.996,9379.9453,4.225,0.98483897,69.79373,2.3842734,87.022634,966.20798,0.6079,1,,,,0.00013778474,142.83773,31923.954,2.8848308,0
41172844.27,,5905,,177.305,0.065,0.0000091,178.6685,3.2995968,514.5616,0.637,5590.5441,2.996,9373.3672,4.683,0.34060249,69.522892,2.3576929,87.106831,967.11595,0.6748,1,,,,0.00013819147,139.58746,31922.432,2.8799795,0
41174129.36,,5905,,184.569,0.065,0.0000091,185.80185,3.2843297,534.96549,1.617,5894.9997,3.093,9827.8229,11.89,0.050081579,71.242343,2.4911213,86.716636,983.6296,1.719,1,,,,0.00014145894,139.04578,34522.328,2.8792258,0
41174656.63,,5905,,184.572,0.065,0.0000091,185.98229,3.4606243,532.31662,0.5698,5902.6507,3.094,9816.0006,4.189,1.7004668,69.729344,2.3351544,87.221167,987.41344,0.6096,1,,,,0.00014416736,142.48469,34589.413,2.8621898,0
41175172.69,,5905,,184.569,0.065,0.0000091,185.98171,3.4160687,531.78435,0.6848,5902.6972,3.094,9812.1341,5.034,0.22534876,69.468463,2.30943,87.305056,987.98022,0.7331,1,,,,0.00014462115,139.45869,34589.195,2.8593369,0
41176459.11,,5905,,192.129,0.065,0.000009,193.4094,3.408653,551.55154,1.685,6210.8035,3.062,10265.56,12.38,0.052531734,70.996317,2.4610633,86.783538,1005.7724,1.815,1,,,,0.00014815486,138.93693,37407.195,2.8517308,0
41176986.64,,5905,,192.13,0.065,0.0000091,193.59663,3.5824015,548.35915,0.5547,6218.4023,3.059,10249.69,4.078,2.3291653,69.317309,2.2878346,87.350992,1010.2016,0.6016,1,,,,0.00015129426,141.99263,37479.657,2.8324829,0
41177501.16,,5905,,192.122,0.065,0.0000091,193.58688,3.5297936,548.57396,0.6951,6218.078,3.06,10250.944,5.11,0.20664404,69.144316,2.2774227,87.375693,1009.9176,0.7536,1,,,,0.00015168526,138.63462,37475.878,2.8337353,0
41178788.63,,5905,,200.003,0.065,0.0000092,201.32802,3.5325462,569.10029,1.724,6528.5225,2.846,10712.289,12.67,0.054677514,70.748914,2.4398796,86.810643,1027.514,1.881,1,,,,0.00015505023,138.28863,40532.97,2.8267317,0
41179311.09,,5905,,200,0.065,0.0000091,201.52532,3.7169285,565.67351,0.5518,6536.2607,2.838,10694.835,4.057,1.9513456,69.122697,2.2655488,87.396295,1032.279,0.6065,1,,,,0.00015821312,141.49783,40612.455,2.80696,0
41179822.44,,5905,,199.998,0.065,0.0000091,201.51503,3.6675739,565.12773,0.7295,6535.9622,2.839,10690.525,5.363,0.17595146,68.983192,2.2552305,87.423848,1032.8266,0.8023,1,,,,0.00015845619,138.24539,40608.306,2.804395,0
41190090.17,,5905,,1.9511,90000.273,0.0000091,1.9043402,0.045483767,1.5745391,0.00412,0.25032759,0.0005754,11.825623,0.03029,0.94448279,8.6155916,0.016154371,90.028262,81.714816,0.07115,1,,,,0.0000015185491,17.050731,3.6265117,0.82681605,0
41190165.72,,5905,,1.95,90000.273,0.0000091,1.9025778,0.04583151,1.5765592,0.004181,0.24973339,0.0005763,11.83988,0.03073,1.5932153,8.7383144,0.016263143,90.071528,81.604306,0.072,1,,,,0.000001498353,17.231183,3.6198023,0.82864375,0
41190243.09,,5905,,1.9496,90000.273,0.0000091,1.9021638,0.046280076,1.5760145,0.00408,0.24947276,0.0005767,11.835615,0.02999,11.653941,8.7594932,0.016200783,90.133142,81.595948,0.07029,1,,,,0.0000014932093,17.476629,3.6182271,0.82853773,0
41190442.88,,5905,,2.155,90000.273,0.0000091,2.0715722,0.042292566,2.1678578,0.004908,0.3206377,0.0007086,16.257743,0.03608,55.14065,10.826906,0.018316563,90.388118,79.903122,0.06021,1,,,,0.0000016553368,17.518986,4.2914115,1.0464795,0
41190532.64,,5905,,2.1539,90000.273,0.000009,2.0747783,0.048511001,2.1791517,0.004807,0.32192462,0.0007135,16.342058,0.03534,5.9296611,10.814105,0.018117573,90.479301,79.888291,0.05865,1,,,,0.0000016642734,21.653813,4.3047048,1.0503058,0
41190622.63,,5905,,2.1538,90000.273,0.0000091,2.074542,0.048429393,2.1780194,0.004781,0.32180344,0.000713,16.333612,0.03515,4.433664,10.796598,0.018088693,90.480501,79.893036,0.05837,1,,,,0.0000016660883,21.628209,4.3037246,1.0498796,0
41190837.66,,5905,,2.3569,90000.273,0.0000092,2.2536874,0.045463291,2.8653588,0.005874,0.41408723,0.0009953,21.478903,0.04318,23.696655,12.960344,0.020724669,90.742456,79.209151,0.05405,1,,,,0.0000018201841,21.593195,5.0791068,1.2714092,0
41190940.52,,5905,,2.3582,90000.273,0.0000092,2.2567463,0.051186622,2.8751757,0.005805,0.4155386,0.0009976,21.552523,0.04267,2.9600356,12.899558,0.020533803,90.789683,79.226291,0.05324,1,,,,0.0000018341047,25.920688,5.092904,1.2740358,0
41191042.42,,5905,,2.3571,90000.273,0.0000091,2.2565635,0.050991644,2.8727762,0.005681,0.41541365,0.0009974,21.534758,0.04176,2.8487771,12.851256,0.020514278,90.766415,79.241921,0.05216,1,,,,0.0000018399342,25.799116,5.0920788,1.2730757,0
41191272,,5905,,2.563,90000.273,0.0000091,2.4417478,0.048772513,3.607027,0.005882,0.52703449,0.001195,27.044258,0.04324,16.279755,14.756551,0.023418394,90.927068,79.48011,0.04315,1,,,,0.0000020088143,25.702512,5.9621323,1.4772316,0
41191384.39,,5905,,2.5614,90000.273,0.0000091,2.4442051,0.053704103,3.6141882,0.005778,0.52857283,0.0012,27.098442,0.04248,0.56456932,14.741893,0.023278185,90.98602,79.507514,0.04232,1,,,,0.0000020135708,29.513101,5.9741384,1.4786763,0
41191497.05,,5905,,2.5636,90000.273,0.0000091,2.4441032,0.05352976,3.6182216,0.006061,0.52848869,0.001199,27.12801,0.04456,1.8062073,14.723388,0.023332904,90.937821,79.474647,0.04433,1,,,,0.0000020193451,29.483786,5.9736406,1.4803882,0
41191740.23,,5905,,2.7638,90000.273,0.0000092,2.6296843,0.052669474,4.3390399,0.006547,0.66461151,0.001739,32.563261,0.04813,12.517071,16.309352,0.026667261,91.083001,80.484677,0.04044,1,,,,0.0000021845058,29.446776,6.9152395,1.6500231,0
41191863.11,,5905,,2.7656,90000.273,0.0000091,2.6317251,0.056678024,4.34297,0.007301,0.66602614,0.001745,32.593568,0.05367,4.9624501,16.268783,0.026626369,91.085192,80.522833,0.04507,1,,,,0.0000021919316,32.618705,6.9259769,1.650237,0
41191984.98,,5905,,2.7666,90000.273,0.0000091,2.6316099,0.056453997,4.3517116,0.006735,0.66592259,0.001744,32.657729,0.04951,1.5502705,16.287304,0.026643392,91.069542,80.465358,0.04147,1,,,,0.0000021941292,32.537565,6.9253707,1.653631,0
41192239.11,,5905,,2.9713,90000.273,0.0000091,2.8230529,0.056892496,5.0700752,0.006974,0.82448807,0.002208,38.097377,0.05127,3.4047161,17.762966,0.030430317,91.191427,82.03296,0.03758,1,,,,0.0000023434382,32.574608,7.9696275,1.7959547,0
41192369.8,,5905,,2.9683,90000.273,0.0000092,2.8250479,0.060534563,5.0828639,0.007026,0.82597353,0.00221,38.192879,0.05165,0.96787708,17.674403,0.030358781,91.159063,82.022026,0.03776,1,,,,0.0000023618988,35.525933,7.9808955,1.7992134,0
41192501.11,,5905,,2.9697,90000.273,0.0000091,2.8249688,0.060365792,5.0875143,0.007464,0.82590013,0.00221,38.226993,0.05487,1.0889713,17.718466,0.03028107,91.198662,81.994731,0.04006,1,,,,0.0000023571507,35.348807,7.9804487,1.8009099,0
41192764.08,,5905,,3.1733,90000.273,0.0000091,3.0194371,0.061320161,5.8050646,0.00831,1.0069048,0.002308,43.683102,0.06109,4.9473833,18.8802,0.034265242,91.233776,83.868287,0.03998,1,,,,0.0000025263022,35.436932,9.1170002,1.9225652,0
41192901.98,,5905,,3.1745,90000.273,0.0000091,3.0211594,0.064541655,5.797571,0.008136,1.0084873,0.002307,43.629594,0.05982,0.89221449,18.739143,0.03412968,91.226233,83.952267,0.03924,1,,,,0.0000025423761,37.760401,9.1274043,1.9189887,0
41193039.91,,5905,,3.1726,90000.273,0.0000091,3.0209892,0.064330833,5.817211,0.008521,1.0083778,0.002307,43.773869,0.06264,0.34403641,18.944639,0.03426872,91.259723,83.852956,0.0409,1,,,,0.0000025222567,37.478285,9.1263759,1.9255981,0
41193310.56,,5905,,3.3772,90000.273,0.0000091,3.2195894,0.06595791,6.5055229,0.008984,1.2227924,0.00235,49.04844,0.06605,1.3433639,19.662071,0.038551678,91.231978,86.095514,0.0396,1,,,,0.0000027230009,37.889278,10.365756,2.0206064,0
41193472.81,,5905,,3.3766,90000.273,0.0000091,3.2208346,0.068538608,6.504556,0.009429,1.2240699,0.002352,49.042609,0.06932,1.0621942,19.694446,0.038446393,91.284906,86.133081,0.04158,1,,,,0.0000027166778,39.324143,10.373775,2.019525,0
41193616.53,,5905,,3.3757,90000.273,0.0000091,3.2209493,0.068461418,6.504348,0.009456,1.2241262,0.002352,49.041137,0.06952,0.4508947,19.571329,0.038120854,91.306912,86.137068,0.0417,1,,,,0.0000027330532,39.388891,10.374515,2.0193885,0
41193892.44,,5905,,3.5818,90000.273,0.0000091,3.4198192,0.069917289,7.1886512,0.01096,1.4771641,0.003436,54.324861,0.08056,3.1653717,20.374384,0.043197687,91.299304,88.456162,0.0449,1,,,,0.0000029073556,39.142657,11.695163,2.1020559,0
41194040.02,,5905,,3.5809,90000.273,0.000009,3.4211442,0.072571309,7.2058632,0.01203,1.4787531,0.003446,54.452984,0.08845,0.38717744,20.359545,0.043178935,91.284518,88.419921,0.04915,1,,,,0.0000029168043,40.748769,11.704227,2.1062729,0
41194187.55,,5905,,3.5788,90000.273,0.0000091,3.4210913,0.072532745,7.1955481,0.0105,1.4786838,0.003446,54.377084,0.07717,0.7441749,20.35788,0.043461152,91.234018,88.460784,0.04297,1,,,,0.000002914499,40.719089,11.703866,2.1032903,0
41194469.52,,5905,,3.7836,90000.273,0.0000092,3.6221307,0.074329534,7.8556249,0.01346,1.7733241,0.005591,59.524308,0.09892,0.89170163,20.782658,0.048467876,91.244177,90.958682,0.05188,1,,,,0.0000031235044,40.71576,13.119831,2.1687856,0
41194619.27,,5905,,3.7866,90000.273,0.0000091,3.6230768,0.076691419,7.8458123,0.01271,1.7748939,0.005602,59.453741,0.09342,0.64722126,20.860934,0.048540639,91.285159,91.020354,0.04909,1,,,,0.0000031067372,41.565316,13.126685,2.1655109,0
41194769.33,,5905,,3.7842,90000.273,0.0000091,3.6232019,0.076485762,7.8721419,0.01235,1.7749861,0.005603,59.647396,0.09078,0.52900606,20.772866,0.048189249,91.284223,90.9219,0.04749,1,,,,0.00000313015,41.721868,13.127592,2.1727031,0
41195054.48,,5905,,3.9888,90000.273,0.0000091,3.8264212,0.078548875,8.4888489,0.01414,2.1067129,0.007668,64.512872,0.104,6.7833786,21.107698,0.05389036,91.236946,93.637657,0.05194,1,,,,0.0000033318298,41.545733,14.641499,2.2184826,0
41195205.55,,5905,,3.9896,90000.273,0.0000091,3.8274238,0.080520405,8.5181974,0.0143,2.1089306,0.007679,64.730847,0.1051,0.4227831,21.250649,0.053910761,91.276178,93.554501,0.05229,1,,,,0.0000033192897,42.215395,14.649173,2.2255694,0
41195358.53,,5905,,3.9906,90000.273,0.0000091,3.8314697,0.080873599,8.4783179,0.01376,2.1152666,0.00771,64.444007,0.1011,1.3253843,20.98935,0.053770441,91.25233,93.800004,0.05068,1,,,,0.000003346414,42.501298,14.68016,2.2128109,0
41195644.47,,5905,,4.1919,90000.273,0.0000091,4.0361998,0.08301715,9.1141208,0.01673,2.4816586,0.009,69.484533,0.123,8.4680475,21.417458,0.060014308,91.182488,96.458785,0.05896,1,,,,0.0000035369074,41.978699,16.290908,2.2580946,0
41195798.59,,5905,,4.1948,90000.273,0.0000091,4.0375803,0.085106399,9.1276491,0.01638,2.4840908,0.009005,69.586419,0.1205,0.73088869,21.310608,0.05967698,91.184047,96.444083,0.05764,1,,,,0.0000035598064,42.834917,16.302055,2.2606731,0
41195951.61,,5905,,4.194,90000.273,0.0000091,4.0373996,0.084976052,9.1111849,0.01556,2.4837038,0.009004,69.464995,0.1144,1.4235295,21.292917,0.059591682,91.204744,96.497821,0.05487,1,,,,0.0000035557546,42.621216,16.300595,2.2566964,0
41196238.89,,5905,,4.3951,90000.273,0.0000091,4.241796,0.087909136,9.680755,0.01792,2.8790279,0.009264,74.047539,0.1317,26.433166,21.519105,0.065754868,91.144459,99.354463,0.06123,1,,,,0.0000037508805,42.585834,17.992833,2.2822302,0
41196391.95,,5905,,4.395,90000.273,0.0000092,4.2429553,0.089749099,9.6662991,0.01855,2.8816239,0.009263,73.943862,0.1364,1.6895568,21.354853,0.065531382,91.124905,99.431133,0.06354,1,,,,0.0000037751404,43.038209,18.002669,2.2781996,0
41196545.39,,5905,,4.3976,90000.273,0.0000091,4.2427049,0.089260639,9.6821265,0.0184,2.8810289,0.009264,74.059623,0.1353,2.219246,21.3795,0.065443627,91.132385,99.371058,0.06286,1,,,,0.0000037764446,42.709705,18.000545,2.2820646,0
41196836.13,,5905,,4.6019,90000.273,0.0000092,4.4452432,0.092457046,10.204778,0.02034,3.3057391,0.009132,78.326632,0.1495,7.1917657,21.503851,0.071335323,91.120184,102.30607,0.06788,1,,,,0.000003969261,42.758999,19.760187,2.2956626,0
41197010.94,,5905,,4.599,90000.273,0.0000091,4.4461275,0.094195799,10.199773,0.02021,3.3080974,0.009132,78.292192,0.1486,11.256024,21.471227,0.071526313,91.090335,102.34316,0.0675,1,,,,0.0000039747234,43.007702,19.76805,2.2940801,0
41197164.02,,5905,,4.6022,90000.273,0.0000091,4.4462273,0.09417137,10.205008,0.02104,3.3083533,0.009132,78.330937,0.1547,1.3839052,21.49828,0.071780019,91.064158,102.32795,0.07024,1,,,,0.00000397276,42.942454,19.768937,2.2952062,0
41197451.67,,5905,,4.8049,90000.273,0.0000091,4.6481873,0.097141793,10.664674,0.02291,3.7711967,0.009907,82.173032,0.1684,2.94693,21.3109,0.07752422,91.01239,105.41639,0.07537,1,,,,0.0000042039251,42.996559,21.605645,2.2943727,0
41197604.91,,5905,,4.804,90000.273,0.0000091,4.6485996,0.098250559,10.697752,0.02352,3.7727398,0.009912,82.417748,0.1729,0.97477297,21.479393,0.078000255,91.005256,105.31697,0.07709,1,,,,0.0000041837543,42.621799,21.609478,2.3012848,0
41197758.05,,5905,,4.8045,90000.273,0.0000091,4.648948,0.098459121,10.685424,0.02403,3.7734122,0.009914,82.327794,0.1767,0.96278109,21.314867,0.077663689,90.984254,105.36535,0.07887,1,,,,0.0000042123043,42.958785,21.612718,2.2984606,0
41198045.45,,5905,,5.0086,90000.273,0.0000091,4.8531348,0.10127123,11.218143,0.02516,4.2844612,0.01225,86.755154,0.1849,30.511616,21.647799,0.084682729,90.994726,108.2237,0.08077,1,,,,0.0000043675107,42.629733,23.552917,2.3115252,0
41198221.08,,5905,,5.0088,90000.273,0.0000091,4.8543402,0.10378201,11.184967,0.02568,4.2881603,0.01227,86.514957,0.1888,10.022972,21.503755,0.08474332,90.95649,108.3575,0.0828,1,,,,0.0000043861551,43.295599,23.564619,2.3041169,0
41198396.39,,5905,,5.0081,90000.273,0.0000091,4.8540783,0.1031289,11.181596,0.02504,4.2871001,0.01226,86.489116,0.1841,10.394741,21.370971,0.08474936,90.894945,108.36254,0.08078,1,,,,0.0000044148314,43.007511,23.562076,2.3035468,0
41198683.61,,5905,,5.2104,90000.273,0.000009,5.0596378,0.10570166,11.665773,0.02749,4.8368264,0.01552,90.598286,0.2021,18.499984,21.418297,0.091385315,90.878198,111.36666,0.08735,1,,,,0.0000046121787,42.741943,25.599935,2.3056537,0
41198858.64,,5905,,5.2107,90000.273,0.0000091,5.0608296,0.10750915,11.650104,0.0277,4.8405898,0.01554,90.486863,0.2037,50.574059,21.363777,0.091267751,90.884854,111.44281,0.0882,1,,,,0.0000046178704,42.836595,25.611997,2.3020147,0
41199011.08,,5905,,5.2116,90000.273,0.0000091,5.0605228,0.10732288,11.661145,0.02831,4.8397563,0.01554,90.567197,0.2081,1.7465141,21.392803,0.091576423,90.854616,111.40087,0.09001,1,,,,0.0000046171444,42.727554,25.608891,2.3043361,0
41199299.78,,5905,,5.4151,90000.273,0.0000091,5.2655247,0.11036992,12.070536,0.03035,5.4157524,0.01891,94.152849,0.2231,10.47413,21.221538,0.097914781,90.81179,114.58814,0.09587,1,,,,0.0000048374199,42.785606,27.725751,2.292371,0
41199451.73,,5905,,5.4164,90000.273,0.0000092,5.2662736,0.11127571,12.085989,0.03065,5.4181156,0.01893,94.268818,0.2253,1.6662837,21.16839,0.097715369,90.799463,114.55557,0.09668,1,,,,0.0000048561731,42.443076,27.733637,2.2949794,0
41199603.64,,5905,,5.4152,90000.273,0.0000091,5.2657814,0.11120525,12.10774,0.03066,5.4169935,0.01892,94.427594,0.2254,3.0968934,21.315782,0.098672216,90.753041,114.47623,0.09646,1,,,,0.0000048330447,42.336781,27.728454,2.2993244,0
41199892.41,,5905,,5.6217,90000.273,0.0000091,5.4720719,0.11438161,12.494549,0.03207,6.0250659,0.02196,97.879315,0.2357,31.373235,20.964613,0.10434473,90.702,117.72039,0.1005,1,,,,0.0000050925838,42.631563,29.94357,2.2833306,0
41200043.22,,5905,,5.6202,90000.273,0.0000091,5.4722022,0.1150601,12.511929,0.03465,6.0270403,0.02197,98.009053,0.2547,1.0474912,21.070118,0.10480326,90.698784,117.66866,0.1084,1,,,,0.0000050740149,41.929226,29.944996,2.2864522,0
41200193.38,,5905,,5.6196,90000.273,0.0000091,5.472659,0.11576361,12.516184,0.03387,6.0289225,0.02198,98.042219,0.249,2.070341,21.202382,0.10485416,90.756813,117.66514,0.1059,1,,,,0.0000050411688,42.140235,29.949997,2.2870389,0
41200480.38,,5905,,5.8223,90000.273,0.0000091,5.6785697,0.1190493,12.921136,0.03515,6.6701317,0.02435,101.66045,0.2584,52.01131,21.030252,0.11169277,90.660753,120.80327,0.1093,1,,,,0.0000052713079,42.404764,32.246154,2.2754209,0
41200630.58,,5905,,5.8234,90000.273,0.0000091,5.6794543,0.11989553,12.902118,0.03662,6.6741031,0.02436,101.52461,0.2692,2.9379546,20.825434,0.11173387,90.575836,120.88143,0.1141,1,,,,0.000005320373,42.060505,32.256201,2.2717178,0
41200780.78,,5905,,5.824,90000.273,0.0000091,5.679086,0.11941625,12.901263,0.03611,6.6728029,0.02436,101.51702,0.2654,1.9548518,20.87362,0.1113286,90.635468,120.87626,0.1126,1,,,,0.0000053045832,41.650867,32.252018,2.2717147,0
41201065.28,,5905,,6.0276,90000.273,0.0000091,5.885122,0.12246013,13.315409,0.03865,7.3561164,0.02589,105.24495,0.2841,64.367418,20.751075,0.11818503,90.561164,123.94922,0.1197,1,,,,0.0000055319412,41.747241,34.634661,2.2625544,0
41201215.28,,5905,,6.0267,90000.273,0.0000092,5.8861211,0.12417882,13.307297,0.04031,7.3605707,0.0259,105.18977,0.2963,18.822567,20.86602,0.11940612,90.523272,123.99544,0.1249,1,,,,0.0000055005481,41.50215,34.646422,2.2607923,0
41201364.39,,5905,,6.027,90000.273,0.0000091,5.8859945,0.12441295,13.294511,0.03906,7.3598136,0.02589,105.09502,0.2872,2.5642468,20.719272,0.11822547,90.560687,124.03251,0.1212,1,,,,0.0000055324371,41.73204,34.644931,2.2586687,0
41201650.44,,5905,,6.2302,90000.273,0.0000091,6.0916634,0.1269625,13.696647,0.04065,8.0840937,0.02707,108.77562,0.2988,88.090314,20.639288,0.12589126,90.45341,127.09764,0.1255,1,,,,0.0000057501431,41.438545,37.108363,2.2484247,0
41201799,,5905,,6.2299,90000.273,0.0000092,6.0928931,0.12846494,13.701522,0.04144,8.0890995,0.02708,108.81646,0.3047,3.7633885,20.610366,0.12558979,90.466119,127.10821,0.1279,1,,,,0.0000057596445,41.278576,37.123347,2.248771,0
41201947.44,,5905,,6.2336,90000.273,0.0000091,6.0925111,0.12823714,13.710072,0.04232,8.0890525,0.02708,108.87927,0.3111,5.6093988,20.568656,0.12561647,90.437167,127.07382,0.1305,1,,,,0.0000057763246,41.220732,37.118692,2.2503154,0
41202230.84,,5905,,6.4356,90000.273,0.0000092,6.299355,0.13126371,14.098716,0.04425,8.8603394,0.02873,112.50769,0.3253,12.074472,20.498652,0.13254823,90.415192,130.16941,0.1359,1,,,,0.0000059858479,41.137311,39.681874,2.2381206,0
41202377.48,,5905,,6.4357,90000.273,0.0000092,6.3002002,0.13287835,14.094372,0.04578,8.8642847,0.02874,112.47971,0.3365,4.5280047,20.458919,0.1333786,90.33646,130.20024,0.1407,1,,,,0.0000060004831,40.997305,39.692522,2.2371309,0
41202544.41,,5905,,6.4367,90000.273,0.0000091,6.2998918,0.13290039,14.068957,0.04523,8.8629081,0.02873,112.29148,0.3325,23.005452,20.404744,0.13283006,90.366867,130.27223,0.1393,1,,,,0.0000060044578,40.917837,39.688636,2.2332061,0
